app_id,score,star_num,helpful_num,review_content
org.thoughtcrime.securesms,69.14837398373983,2,2,"I'm facing the following issues :  1. While closing recent apps, even after swiping the app to the left in order to close it, it opens up again and this happens everytime.  2. Unable to send multiple media files (photos) at once by selecting more than one image.  3. If I'm sending a video file and it takes a while to be sent, rest of the messages be it simple text message, won't be sent until the previous media file is sent.  OnePlus 3T user here."
org.thoughtcrime.securesms,69.09756097560975,1,0,"Keeps getting worse I can't receive MMS messages while I am on the phone and there is no option to re-download message.  Unable to receive albums that are sent over.  No longer an option to have MMS habdled by another messaging app. Photos also take up to three minutes to download into the app when using wifi.  Since the Signal update, app is force closing when searching for contacts, and will randomly be unable to send messages to contacts.  I'm looking for a new secured messaging app."
org.thoughtcrime.securesms,68.9959349593496,1,4,"puts messages in an encrypted database with no way out. backups don't work. you get locked into an ecosystem with no ability to migrate to a different app. If you change phones, uou can kiss all your messages goodbye since the restore from backup has been broken for months. do a search for signal incorrect backup passphrase. its been broken for a year now with no fix."
org.thoughtcrime.securesms,68.99186991869918,2,19,"Does privacy pretty well, MMS sucks, needs features MMS does NOT work on T-Mobile! There used to be a feature that supported T-Mobile MMS but it got removed. Now it won't display any group texts or URLs or pictures!  Great privacy if app is locked. NEEDS FEATURES for: search within messages in a chat/string, need the ability to select-all messages to delete from within a string, the ability to lock individual messages to protect from deletion, and the addition of a private inbox with stealth mode to further secure private messaging."
org.thoughtcrime.securesms,68.86585365853658,2,89,"I love this app, but every now and then an update rolls out that causes an Error Downloading MMS. Straight texts to a single person are fine, but any group text or attachment just hangs there with the error (sending or receiving). The latest uptick in errors happened about 2 or 3 days ago. Really don't want to go back to stock messaging app, but, sadly, I may need to find a new app."
org.thoughtcrime.securesms,68.65853658536585,3,112,Would be 5 stars except one critical problem. If one of your signal contacts deletes signal without disabling their account you won't be able to message them and you won't know your messages aren't getting through so you'll think you're responding but the other person will never see your messages. Even if you know they deleted signal you cant default to sending them an SMS instead you'll have to do it manually. If you do decide to go back to sms make sure you disable your account!
org.thoughtcrime.securesms,68.59756097560975,3,6,"I've used Signal for a few years and have honestly loved it.  Unfortunately I have to write my first Play Store review ever now for Signal because it's driving me up a wall and I got no response from a support request submitted with the debug log that their support page asks for, sent over a month ago.  For several months, Signal has been giving me repeat notifications for most messages despite having repeat notifications turned off in the settings.   NOW, since yesterday it's giving me double actual texts from about half the senders, and from one sender I rec'd 4 COPIES of the same text in quick succession.  As soon as I have the time to sit down and try and figure out how to uninstall and reinstall without losing messages, I'll give that a try. If that doesn't work it's going to be a sad farewell to Signal for the foreseeable future. Bummer! EDIT: I DID A BACKUP AND REINSTALL AND I'M STILL GETTING 2, 3, OR 4 DUPLICATE MESSAGES FROM MANY SENDERS... EDIT #2: JUST GOT FIVE OF THE SAME TEXT FROM SOMEONE, A NEW RECORD"
org.thoughtcrime.securesms,68.19918699186991,3,0,"fantastic app on Android for messaging, group chats, and encrypted phone calls. update: new software update has Signal only syncing/recognizing non-signal contacts with phone numbers input in a format without parentheses or hyphens. editting the google contact number fixes it but is tedious to do one by one for each contact that does not show up in the app when typing a name to send a message to. please fix this new bug."
org.mariotaku.twidere,68.1951219512195,1,0,"xperia user still having issues. cannot view profile. keeps on force close. also, have to unselect one account whenever want to compose. why? fix please. i'm attached to this app."
org.thoughtcrime.securesms,68.09756097560975,3,4,"The app is ok so far. The back key on the top left in a individual's chat page never works, which is very frustrating. Have to use the Android back key. Also, it absolutely drives me nuts that (1) you can't attach multiple images or files to SMS or Signal messages (2) you can't delete messages for both Signal parties like Viber. It's pretty fast overall, so that's good. I am not sure how well it is handling contacts yet."
org.thoughtcrime.securesms,67.54674796747967,2,0,"Not yet ready for avg users Verifying keys is very hidden and has no effect on UI. So there is no incentive to do that UI is minimalistic and ugly. All functions stuffed into overflow menu Inside conversation there are many redundant buttons for attachments No contact list like Threema Phone number is obligatory, so not useful for tablets. Why not use key fpr? Reminder above conversation list distract and are ugly Many strange function like ""reset secure session"". Not useful non-cryptographers Why sms features?"
org.mariotaku.twidere,67.5,3,2,"Nice interface, some problems though Why can I not view interactions like when someone follows me, likes my tweet or retweets? Is that a limitation of the Twitter API or just developer incompetence? I don't believe it's the latter since the UI is generally well done, though you should tell users that they have to hit their system's back button to apply settings. I kept wondering why my tabs weren't showing after setting them and pressing the ""back"" arrow at the top."
org.thoughtcrime.securesms,67.34756097560975,3,1,"Difficult to tell when sending securely New color scheme makes it much more difficult to know you're sending/receiving securely at a glance. Sure,  the send button changes icons and you get the two check marks in the viewed message,  but it used to be so effortless to tell. Additionally,  if a text-secure using contact uninstalls the application,  you will continue to send encrypted messages that do not get received/processed. This requires manually setting insecure messaging each time app is opened,  which can remain insecure for other contacts."
org.thoughtcrime.securesms,67.2459349593496,2,1,"I would like to see some cosmetic improvements. Automatic night mode would be great instead of having to manually switch between light and dark. It would be nice to customize swiping conversations left and right to archive or delete. I would also like to be able to hide ""invite contact to signal"" by default instead of having to close a box when a new message is created or received. Just found out the Chrome app has been deprecated so no Chromebook support or tablet support. Time for me to find a new client/service."
com.klinker.android.twitter_l,67.1310975609756,1,38,Has many major defects and does not have some basic functions: Usually it does not download twits and pictures in advance which force me constantly re-align. Slow loading of twits. Does not allow editing lists. Resets view while zooming in pictures. May not properly quote sub twits. Viewable reply count is very limited. Does not sort replies. Does not support vote enabled twits. Integrated viewer cannot render web pages properly. The only favorable thing about this app is manual refresh option..
org.thoughtcrime.securesms,66.84349593495935,1,2,"I am updating my rating to reflect my impressions over the last few years; unfortunately, I am mostly unsatisfied with the design priorities of Signal, where profile pictures and link previews have taken prescedence over fixing important functional flaws, most importantly: - the desktop client is practically unusable because loading messages is incredibly slow - zombie group members cannot be removed if the user no longer controls the corresponding phone number. Also: Rate this App nag screens"
org.mariotaku.twidere,66.72560975609757,1,7,Refresh not working Really upset the backwards refresh is not working in this latest update. I am unable to check my timeline from last night to view critical conversations. i loved this app before the last update happened Please fix this and I'll change my rating.
org.thoughtcrime.securesms,66.6951219512195,2,1,Like the theme and support Updates allow you to import messages now. But I don't like that it forces you to sign up initially then you decide whether or not to disable Signal messaging. I just want to use this for my normal SMS messaging but there's no way to dismiss the giant constant banner on top telling me to activate it. Also would be nice if I could get a message count somewhere (maybe when you swipe your conversation to the left or right in the list).         Edit: It constantly telling me to invite my friends is too annoying
org.thoughtcrime.securesms,66.65447154471545,3,115,Why cant i choose which SIM card i want to send SMS from? I was trying to start a new conversation and the app kept trying to send SMS from SIM 2 which wasn't even activated. I had to download another app just because i wanted to send a SMS from SIM 1. phew!
org.thoughtcrime.securesms,66.4451219512195,3,4,"Great messaging app - my two requests are to please have a message scheduling feature, and to be able to send/receive larger images and videos. Edit: A mark as unread feature and the ability to disable swipes would also be good. Edit 2: Also the ability to choose whether to send messages via normal text in case another user doesn't check their Signal app/deletes the app without removing their account."
org.mariotaku.twidere,66.39024390243902,2,0,"I had to uninstall and reinstall after updating to Android Lollipop Now the transparent theme doesn't work at all. That set this app apart from all others and the main reason why I started using it again. Now it's just like all other apps. Hopefully you'll activate that transparent theme again. If not, take it out of the theme options since it's misleading."
org.mariotaku.twidere,66.19512195121952,3,0,"Load more twit I dont know it's bug or what, but when i tap ""load more tweet"" the timeline will scrolling up til the middle new timeline, so if i want to read old tweet...i must scroll down the timeline...its really annoying. And that's happen too when i tap ""load more..."" then i'm quit from the app and back to app again...the timeline will go up to the newest tweet. Fyi i choose ""remember position"" already and uncheck all in the ""refresh"" (i didnt use auto refresh and all in the menu)  Xperia L jellybean"
org.thoughtcrime.securesms,66.02642276422765,3,53,"Awesome app, but you have no control over groups as the admin. You can't delete a person once you added them to a group. This poses a serious security problem should they be arrested or their phone stolen! Also problems with receiving notifications if the app is not open. We checked all phone and app settings. Voice notes stop playing once the screen locks and this is very inconvenient for long messages. I want security and convenience. Once this is fixed I would gladly give 5 stars."
org.thoughtcrime.securesms,65.9959349593496,3,0,"The Android app is fine for the most part, but I can't really say the same for the desktop (Mac OSx) version. On startup it often says ""Loading messages (x/y)"" for an incredibly long amount of time, even if it was just running a few minutes ago. Also, these past few days there have been updates every single day and sometimes even multiple times a day. While keeping an app up to date and implementing new features is positive, constantly having to download and install updates is not. Why can't we just have the seamless experience of Facebook Messenger in the browser and the phone? I've never seen FB Messenger say ""Loading message 1/100"") or needing to be updated (talking about the desktop browser version). I'm frankly starting to get annoyed by Signal desktop and if it weren't for some paranoid friends of mine I'd be tempted to stop using it for everyday casual conversations."
org.mariotaku.twidere,65.64024390243902,3,1,"Looks great, but buggy as hell I love the way this looks and feels, but the bugs are killing me. Images randomly won't load in full screen, new tweet counts don't appear on my tabs despite being turned on in my settings. Makes using this app totally frustrating."
org.thoughtcrime.securesms,65.49186991869918,1,1,"Garbage! Absolutely worthless. Just doesn't work at all. It will only communicate - arbitrarily - with ONE contact who isn't even using Signal. Otherwise it gives error messages - but not until MINUTES after it appeared that all was well and actions have already been initiated - saying ""failed"". It gives no reasons. All other messaging apps work fine and everyone in my contacts is reachable, and can reach me. Not with Signal, though. It has decided that I am only allowed to communicate with ONE contact.... sometimes. Obviously something to do with tides, or something .... I went to multiple ""troubleshooting resources"" - including Signal - and I see so many complaints about error messages and failures to send or communicate with established contacts. I read and tried various proposed ""solutions"" but nothing worked. Before leaving this review (my first ever review; that's how bad this is), I spent a week trying to get Signal working but it's just way too unreliable for us to trust. If you're unemployed or retired and have the time or the inclination to try and get useless things to work, this problem-disguised-as-an-app might entertain you. On the other hand if you're a competent professional whose role requires reliable resources that facilitate immediate, clear communication from your colleagues and allies in the field then stay FAR away from this rubbish. You're better off yelling for help from a window, and crossing your fingers that someone hears you. That produces better results that expecting Signal to contact anyone for you! Good luck!"
org.thoughtcrime.securesms,65.39430894308943,3,2,"Bugs and complaints and things quick reply feature is cool but the app crashes always and takes me back to my lock screen then when I open the app from it's notification I can't pull down the status bar or it crashes. I have to open the signal app so I can pull it down. On a happier note, the removal of ASCII emoji like(ง︡'-'︠)ง.  Bring them back please they were cool. A Voice recording feature! Like in whatsapp... Please. Also camera feature on text field has no flashlight function. Lastly, Group members can't see group photo."
org.mariotaku.twidere,65.39024390243902,3,0,"I like how you can edit the theme color and make the background transparent. The ""keep the compose tweet open"" option helps too. Also like how faving/retweeting takes a few buttons to press so no accidental faving. Unfortunately there seems to be some bugs, like userpic switching. I also don't like how it doesn't automatically refresh (even though I have the option ON) and I have to refresh manually. Overall, an OK app, would be great if they improve some parts."
org.mariotaku.twidere,65.39024390243902,3,0,"Favorite client, but buggy I'm using Twidere over all other options but it has persistent issues. It frequently stops updating, requiring a force close to fix. And also the notification behaves poorly, and doesn't update the new tweet count based on the count in the app - the only thing that sets the notification count to zero is swiping away the notification, not actually reading tweets."
org.thoughtcrime.securesms,65.23780487804878,3,19,"Nice app, however in offline mode (either sender or recipient) it doesn't deliver the message as normal payed sms to another recipient who also uses Signal. So it waits unless recipient is connected to the internet and then delivers the message that could be too late for sender who is not aware of connection status of person he sends the message to. This is very important to me therefore I delete it till it is fixed. It should do it as normal payed sms but it does not.   I would also suggest for developers to work on search function and modify it the way to search not only sender or recipient but message content. I had it on other messaging app, very handy future. Would also be nice to see not only when message was sent but when it was delivered."
org.thoughtcrime.securesms,65.0569105691057,2,98,"The app has been great until recently with that end to end encryption and the SMS option for communicating with the non Signal users.   The reason for the two stars is that they have now removed the plain text export option thereby forcing me to stick to Signal.   I have imported all my text messages to this app and now I can't export them back to any other SMS app including the stock one. Since the messages in the other app got deleted (by me), I am kind of in a fix now.  Hope the devs are listening."
org.thoughtcrime.securesms,65.02235772357723,2,56,"This had completely replaced my default texting app. But then I found one major flaw which after some research seems to be an issue for years now with no fix. If someone in your contact list stops using this app but doesn't delete their Signal account, there's no way for you to remove their contact and they will always be at the top of your list when you try to make a new message. It's extremely annoying because you can't even delete the Signal contact in your contacts list."
org.mariotaku.twidere,64.78048780487805,2,0,"Nice!! Clean UI, customizable color tabs to keep track of favorite tweeters, smooth scrolling, & lots of other customizations. Would like the option of twitlonger though. **EDIT: FORCE CLOSE MANY TIMES WHEN TRYING TO VIEW MINE & OTHER USER'S TWEETS PAGE (custom tabs). Will give 5* when this is fixed."
org.mariotaku.twidere,64.78048780487805,2,0,Tab icons are not visible. If you scroll home tab while images are loading they show wrong image under progressbar.
org.thoughtcrime.securesms,64.760162601626,1,84,"While the protocol is more secure than most other alternatives, it is too problematic to use in a realistic environment. I've had it happen to me multiple times that a contact (seemingly randomly) just stops receiving messages, with no error message being displayed. That have consistently been because that person tried Signal themselves (i.e, associating the number with Signal) and then leaving it. This causes silent failure of sending messages."
org.thoughtcrime.securesms,64.70121951219511,3,116,"This app is great to use but would need improvement. For now, it gets buggy at times. For example, i suddenly will not be able to listen to voice messages. The other thing is when you click on your own replies to trace back the original message, that doesn't alway work well. It scrolls up and end at random places sometimes. This app just needs polishing. I'd look at Whatsapp for ideas/inspiration for fixing this app"
org.mariotaku.twidere,64.58536585365854,3,0,"OK there's a bug, when u are trying to reply, app set user nickname after @, not twitter user name. Like @Ivan Ivanov instead of @Ivanoff scroll between tabs is buggy, a lot of lags here and there. Launching animation is different on android 5"
org.thoughtcrime.securesms,64.39024390243902,1,1,"Installed app. Been trying to receive code to verify, but want code sent to a number I'll use when traveling, not present number on SIM chip. Receive code (on same device Signal is installed on), but when I return to Signal app to enter the six digits, I'm taken back to the screen that wants to know what number to send the code to. And round, and round we go.... No success in activating, means uninstalling."
org.thoughtcrime.securesms,64.34349593495935,3,0,"Group messages have issues. When i send to a group and get a response it creates a new group. Tried uninstalling and reinstalling but it still happens. When I try to reply from notif center, and I get another text as I'm typing, I lose whatever I typed and exit out of the reply box. A ""send later @ 7 pm"" feature would be nice. Should have an option to ""open this contact"" in Contacts app. When a contact also has signal, there should be an option to call them normally with the contacts/phone app,  not the signal call."
org.mariotaku.twidere,64.17073170731707,1,0,"Frustrating Since last update cant view linked content. Pages load, display for 1 or 2 seconds then go completely white."
org.thoughtcrime.securesms,63.99186991869918,3,3,"For some reason, even when linked to my address book and even if I choose to save contact information for a message I received, Signal won't display the names of my contacts. Just the phone numbers, so I am reduced to making a paper phone number list to carry with me. Old school ! Probably something I am doing wrong, but sure wish this would be easier for computer idiots like me to use."
org.thoughtcrime.securesms,63.98780487804878,2,10,"Both my phones on different versions of Android both 7 and 8 experience an issue sending MMS messages. It works fine signal to signal but not to other people. Also, please push an update that let's you change ""swipe to archive"", to ""swipe to delete"". Other than that missing setting the app works as intended. Another thing needed is more settings for blocked users and auto reply to both blocked and non blocked users."
org.mariotaku.twidere,63.97560975609756,2,0,"Tab buttons don't work App seems good, except the tab buttons don't show up. It's just empty space with the notification count floating alone. Makes it unusable. Samsung Galaxy Note 3."
org.thoughtcrime.securesms,63.947154471544714,1,116,"I've been using Signal for all my texts, both encrypted and not, for nearly 3 years, but I have recently been unable to receive group texts. Because it's too big a hassle to use one app to text people who use Signal and one for those who don't, I'm going back to my phone's default app. I don't know what changed, and I have tried all the troubleshooting steps."
com.klinker.android.twitter_l,63.85670731707316,3,2,"Too much tapping. Alot more to say limit won't let me though. Tapping gets annoying and is intrusive. You should be able to view a conversation by just scrolling to the top and seeing 2 people interact instead of going to the bottom, clicking and trying to find the peoples replies in-between all these random replies. Also I think you should be able to see someone's header when you go to their profile. On top of that notifications don't work for some reason, I have them on. And when you search someone a direct tab profiles matching the search not needing to enter&swipe"
org.thoughtcrime.securesms,63.74186991869918,3,2,"Two of us in my house tried Signal for 48 hrs and and both came away with the same thought: we love the security concept of Signal but feel that it is not yet ready for prime time.   * One of use couldn't spot new texts in the little bubble they use to show a new text without glasses (they are in bold in Google Msgs) and silly but true, didn't like the look and feel.   * Harder to tell what the distribution list is, we thought, than in Google Msgs.  * In Google Msgs you can click an address and it opens Google Maps but not Signal (so better integration with other tools would be useful) -- this might also be true with phone #s but I never checked. * Signal has a desktop application that -- as far as I could see -- needs to be continuously open on the desktop to be useful -- small thing maybe but I like having the texting option in Chrome for my workflow (100% get that would them likely open them up to Chrome harvesting data).   * And then the lack of people on it currently.    We hugely liked that Signal could be our SMS app, as well, and we both LOVE that it's not tied to Google and *more especially not tied to FaceBook*.  But we don't feel like it's quite ready as of today."
org.thoughtcrime.securesms,63.640243902439025,3,6,"App seems to be blocked by a corporate network, but the app does not contain good feedback about the connection problem or help on fixing it. Group chats show my phone number instead of ""Me"" even though the group members dialog shows ""Me"", and since it shows the number first you can't see the other members in the list or chat header. Import of existing conversations did not bring over group chats. This wouldn't be so bad but Google's messages app wont open unless it is default."
com.klinker.android.twitter_l,63.60670731707316,3,1,"I've given it a few weeks but there are some drawbacks. My main reason for purchasing was that it let you see all new tweets rather than making you load more tweets after a certain amount were downloaded.   Alas, that's one of the only positive features of the app. Yes, it looks good but that doesn't make up for the many shortcomings. Notifications are *very* slow to come through, searching for a particular user does not autocomplete to users you follow and when the view is changed from landscape to portrait view, the time line skips right to the top regardless of the number of unread tweets. There are more problems but, needless to say, I'll be uninstalling and reverting back to the (free) official Twitter app."
org.thoughtcrime.securesms,63.58943089430894,1,0,Dont expect to be able to use your 1.5 GB message history after years of use on various devices. The current check-for-backups-and-dont-tell-the-user-where-and-dont-let-the-user-select-from-where-or-when-and-generate-backups-which-are-not-readable-due-to-database/MAC-problems-and-report-all-data-errors-as-WRONG-PASSWORD-implementation is not very user friendly. It's easy to get 10000000 downloads when a reinstall is required each time you are desperately trying to transfer your conversations. !!
org.thoughtcrime.securesms,63.24796747967479,3,119,"My main complaint is that Signal can't be set to notify you for any/every message received. Thus, if I send someone a text and then set the phone down, I don't know that I have gotten a response two minutes later. This has caused problems for me so I have to be hypervigilant to exit the app before I set the phone down. HELP!!"
org.mariotaku.twidere,63.22560975609756,3,1,"as a twitter user 24/7, the customization features which the twitter app doesnt have fulfill this app, however  it has synchronization issues e.g loading new tweets, sending tweets and inability to edit photos like cropping on the spot but the rest are perfect! Will highly recommend this if the issues will be fixed."
org.mariotaku.twidere,63.22560975609756,3,1,"Favourite Twitter client Really loving the app, but had to revert to the previous version after the last update lost the unread tweets counter. Also, although the media preview works fine, full images don't always load. This has been an issue for a while. Please fix."
org.thoughtcrime.securesms,63.21341463414634,3,77,"Unreliable. Many times messages won't be received even though they are apparently sent succesfully. Sometimes even resending a message won't change the situation. I also have doubts about privacy of Signal. Things like relying on Google services and requiring a phone number for example. I do like this app and would like to rate it higher, but unreliability is unacceptable."
org.thoughtcrime.securesms,63.1869918699187,2,9,"i consistently receive delivery failures when i send signal messages to users with older versions of the app. this is a serious problem. firstly, you need to inform users that they will not be able to send/receive signal messages if they fail to update, then, you need to inform them that an update is available for the app and provide a link to the updated version in the play store so they can update easily. there should also be a one to two month grace period before a version of the app fails to communicate with other signal users. finally, you should include a conversation setting to select the default messaging protocol for communicating with a contact - sms or signal. having to select sms every time for a deprecated user is SUPER annoying."
org.thoughtcrime.securesms,63.038617886178855,1,0,"Verifying my number doesn't work by SMS, have to edit # to call back because of my country, invited (&installed) contacts don't show on list to secure message. All had reports in github since 2015. App simply doesn't work."
org.mariotaku.twidere,62.97560975609756,3,0,"Its beautiful but with some issues It has almost replaced the default twitter app, but I have noticed few stuff.. I didnt see any notification button..is it available?plus the trending tab takes forever to refresh.Can you please check?edit: had to uninstall this because of the irrelevant trending topics."
org.mariotaku.twidere,62.97560975609756,3,0,Media not loading I just downloaded the app and after setting it up I went to my page to get a picture for something. I have a took of pictures posted but none loaded on the media tab. Pls fix
org.thoughtcrime.securesms,62.788617886178855,3,7,"Ok app. TWo problems & that is that when you're choosing emojis u can't close the menu for the emojis by tapping the keyboard icon and the emoji menu closes. It doesn't close despite tapping on the keyboard icon like it should. The emoji menu just stays open and takes up a huge part of the screen. Also, i cannot figure out how to dis-associate the signal app with being my defaultt text app. Also, pictures sent to u within a conversation with someone should save automatically. Otherwise 4/5"
org.thoughtcrime.securesms,62.48780487804878,1,0,"I didn't get a heap of messages, there didn't seem to be any particular pattern to the error, just random. One of my friends couldn't contact me at all as she had previously tried and then uninstalled Signal and it seemed like an invisible but impenetrable barrier had been erected between the new user and the ex-user. Other people would be sending me a messages asking why I wasn't answering them and I had to explain what was going on too many times. Your program needs to be the default messaging app in order for it to funtion, and doesn't allow for the use of ordinary text messages, and as a result, I lost business and potential clients and missed vital information at crucial times like when my sister texted me that mum was in the hospital again and I didn't find out until after she came our of surgery and my sister rang me to ask why I wasn't there yet. Mums ok now but that's beside the point. This app really should do what it says its supposed to do, reliably."
org.thoughtcrime.securesms,62.288617886178855,2,1,"Sms verification always fails. Only phone calls work for registration. Messages don't get sent at all even though the internet is up and running. Despite app restarts, it failed to work. The worst thing is that it shows that a user is not on telegram when he is. And when you type any message, it never gets sent. There is another disturbing issue. The photos taken on signal and sent to receiver show up in recent app scroller window though the pics were deleted a month ago. When I click on the signal app, the pics are not there but why did they show in the app window? Another bug? Please fix. This is a serious security breach."
org.thoughtcrime.securesms,61.92479674796748,2,37,"Edited to reflect most current version (as of 1/29/20) - Messages stay ""sending"" for hours upon hours. Sometimes they still show as sending but I get replies from people so clearly they have been sent. I notice this seems to happen mostly when sending to non-signal users. I've only got one contact who also uses signal and the problem does pop up with that person periodically as well. The app is up to date. I have rebooted my phone. I even uninstalled and reinstalled the app. Issue persists."
org.thoughtcrime.securesms,61.83943089430894,3,1,"Like it and an looking forward to more people using it. Doesn't deal well with multi-user/group messaging, which the native messaging app does. Loses all group texts on backup/restore. Method of backing up and restoring messages to a new phone is cumbersome and unintuitive and requires Google searches and extra file management tools."
org.thoughtcrime.securesms,61.68089430894309,3,159,"I want to give this app a 5 star rating, but I just can't. I'm annoyed because I only recieve calls/messages when the app is open and running in foreground. It does work for some time after minimising, but stops working once the OS has decided to kill it or I manually close the app. I have tried all sorts of troubleshooting and the permissions are just fine but nothing seems to work. Perhaps Google is doing something nasty in the background for obvious reasons!"
org.mariotaku.twidere,61.61585365853659,3,1,"One of the better twitter apps and free! Unfortunately I honestly can't understand why this app developer (as most others) didn't think about including an account (icon) indicator, e. g. In the lower right corner instead of the ""new tweet"" icon or somewhere in the top nav bar. Currently one has to do at least one swipe or clock go see which twitter account one is using (unless you are the person to remember in detail which accounts you follow with which account.). There would be an easy solution, as described above. This would make the app perfect."
org.thoughtcrime.securesms,61.47154471544715,2,44,"it was a good app 1 or 2 years back.... now its full of bugs: not able to send messages until phone is restarted, sync between devices is working randomly, erased messages can be anyway downloaded from server on 2nd device even several months later... lock screen with own pin has been removed to have the same pin as the android lock.... most probably ill move soon away..."
org.thoughtcrime.securesms,61.386178861788615,1,0,"Registration connectivity error! I installed the app and went on to register on it. Entered my phone number and clicked on 'Register'. It went okay till 'Generating keys', but then it showed a connectivity error saying, ""Signal was unable to connect to the server."" Retried many times in vain, even using the internet connection from my second SIM. I have an Android 5.0.2 running vivo V1, with a decent Idea 3G internet connection. Kindly help me out."
org.thoughtcrime.securesms,61.33536585365853,1,2,"If you value privacy, avoid this app! I downloaded the app because I heard it was secure messaging. Privacy is lacking these days, but I opened it to just check it out and it auto-filled my phone number to send a text to confirm, which I did and that's it. No to syncing contacts. The app decided to broadcast to everyone that I know that I had the app and to reach out to me. I didn't approve that information to be broadcast that way. It's a violation of privacy by a ""secure messaging"" app."
org.thoughtcrime.securesms,61.327235772357724,1,24,"The UX design now went straight to the absolute bottom with the ""stickers""-update. This unnecessary feature can't be turned off. The respective icon even takes up space in the already cramped text input area. Even on the left side where the main user focus is. Put it into the ""+"" menu where it belongs! 1 star until this madness is banned from the text input field and sanity is restored."
org.mariotaku.twidere,61.25609756097562,2,2,"Nice UI, But Problems I love the UI, and that this is ad-free/open-source. However, a few problems make this app unusable for me. (1) Refreshing the timeline goes to the top, losing my place among the tweets I was reading, requiring a lot of downscrolling to find where I left off. (2) There's no number indicator for how many unread tweets are left. (3) I can't find an obvious way to read a tweet in context of a conversation, which makes many tweets useless. (4) On the trends tab, the loading icon never goes away. (5) Every time I open it, I have to dismiss a notification at the top about ""usage statistics""."
org.thoughtcrime.securesms,61.038617886178855,3,0,"The app itself is still behind competitors like WhatsApp or Telegram. The biggest shortcoming, however, is the inability to run Signal on  more than one device. I've recently acquired the Gemini PDA and the hardware keyboard is ideal for IM. Sadly the Gemini isn't quite there yet to take the place of my mobile phone, which means that I still have to use my regular smartphone with a touch screen keyboard for Signal (and WhatsApp). I desperately want to use Signal on my Gemini so that I can touch type using two hands. It's incredibly disruptive and cumbersome to be working on the Gemini and having to switch to my mobile phone to respond to a Signal message. It would be far easier to switch app on the same device, or even run both in multi window mode. I appreciate that Signal is tied to my SIM card, but surely they can come up with a way to authenticate additional devices that are authorised to send messages? The Signal PC desktop app, once linked, is capable of sending/receiving messages without my mobile even being switched on, so surely multiple devies could work via a similar method? Multi device support is an absolute _must_."
org.thoughtcrime.securesms,61.038617886178855,3,0,Decent but lacks a critical feature Decent app to replace SMS on the phone. The major issue is that if your contacts stop using signal then you can no longer message them easily. You have to long press the send button for each individual message to change how the messages sent. This is a real pain.
org.thoughtcrime.securesms,60.98780487804878,3,2,There should be a feature to easily block telemarketers from the sms list view instead of going through individual conversation details to block specific contact. And blocked sms should be removed from the sms list view and place in a separate folder or something else so as to not to see the blocked sms anytime you open signal app. This feature is in stock android sms app (android messenger)
org.mariotaku.twidere,60.951219512195124,1,0,"can't post images This seems like a lovely app, but it won't let me post pictures (I get an error message and the tweet is saved to drafts). Waited a few weeks, hoping for an update, but nothing has happened.  Also, it's frustrating trying to access the page of a user through their retweets. It should be a 1-click process, but it's not even an option. Uninstalling."
org.thoughtcrime.securesms,60.636178861788615,2,1,"Cannot backup messages (Signal, SMS, nor MMS) in an encrypted format! No automated backup option. Can only import plain text backup. Doesn't include all MMS in export/import. When you switch phones or factory refresh, you must either give up your message history or privacy. Doesn't sync SMS/MMS to the desktop app. I had used this app diligently for about a year, and even recommended it to a handful of people, but have since stopped because of these shortcomings. Also, it uses your phone number... so that while the messages are encrypted, the communicating parties are still known."
org.thoughtcrime.securesms,60.58536585365853,2,3,This app is alright. Experiencing constant issues downloading MMS for group texts. Also it doesn't auto compress gifs to send in those non-signal group chats and that it doesn't allow you label a non-signal group chat with a name other than the list of numbers it contains. These are very very very annoying.
org.thoughtcrime.securesms,60.42886178861788,1,16,"I've been using this app for years and it's never worked right. ""message failed to deliver,"" is a common occurrence even though I have perfect Wi-Fi. Group texts between SMS and MMS users is broken as far as I can tell. Don't even try to attach a picture to your message in group texts between signal users and non signal users. In my experience, it fails to send every single time. Has anyone heard of an encrypted alternative? I like my privacy, but I'm almost fed up with signal."
org.thoughtcrime.securesms,60.3150406504065,1,53,I don't get notifications for messages and need to manually open the app to check for messages. I have gone through the troubleshooting guide and it still doesn't work. I have never had notification issues with any other messenger apps on my phone so I don't understand why this is happening with Signal. Without notifying me of a message I can't have a proper conversation unless I leave the app open and active the whole time...
org.thoughtcrime.securesms,60.28455284552845,1,0,"My partner and I both used Signal for a year. They liked it for SMS/MMS; I didn't use it that way. A few months ago it started crashing, going blank when sending images, generally breaking down. It keeps being ""improved"" with stickers, GIFs, and now, Facebook-style emojis (causing simple message highlighting to require more actions; can't disable/block this) while neglecting actual functionality. Today we both deleted it and will go back to BBMe. Signal isn't for adults or business use anymore."
org.thoughtcrime.securesms,60.18292682926829,3,12,"Just like Whatsapp but safer and with Dark Mode but without these features: - Deleted messages only are deleted from your side. - The link preview for YouTube doesn't work properly as of 02/2020, after months of users complaining about it. For me it worked only one time- When you have an open chat and you go to another app and then return to the app, it always comes back to the list of Signal contacts window, not to the active chat window"
org.thoughtcrime.securesms,59.86585365853658,3,57,"Signal is great for use with other people on Signal, but using it as a default messaging app is very frustrating. Group texts and media messages have constant problems downloading. I've followed their troubleshooting guide on the issue without resolution. Switching to another messaging app resolves the problem. I wish they'd fix this."
