app_id,score,star_num,helpful_num,review_content
org.wordpress.android,14.6,1,26,"Sucks! Your new update sucks big time. There was no need to take out the ability to save a local draft. Bring back the Local Draft option. Also when I save as a draft and I have no internet connectivity, I lose my work. Why??????"
com.mapswithme.maps.pro,14.45,3,37,"Kind of works Needs a search function. Yes, I know it has one, but it needs one that works and is able to find things, like addresses would be a good start. It looks like you might be able to navigate by manually clicking on locations on the map, but that is so inconvenient I can't imagine actually using it that way."
com.mapswithme.maps.pro,14.4,1,42,"Was the Best. Trash now. Was different then other Maps. Now its a clone only. Was tiny, fast, and easy. Please make a light Version. Point to MultiPoint Navigation with Maps of Countries (north, West, East and South Parts only)"
org.wordpress.android,14.35,3,39,"The reader I mentioned the reader I meant I'm not able to view my site in-app. I like using this app even when there's issues but I'd love it if the reader returns. I do like the addition of searching for posts via keywords & hope that stays. An improvement would be if the posts related to the keyword(s) weren't in random order by date. Also, I've noticed when I try to visit self-hosted sites it goes to their blog in-app it'd be nice if they were available to view in reader."
com.mapswithme.maps.pro,14.3,3,28,"It's ok. It can be frustrating to use. The directional arrow sometimes keeps turning round and round and then points to the wrong direction. Nov. 2019: I just did the maps.me update--the search function doesn't work the same way it used to before the update. I used to be able to put the number of the house or building, then the street, city, state, and the app would locate the address. That doesn't work anymore."
com.mapswithme.maps.pro,14.0,1,38,"Why remove storage location option? WAS best offline maps, imho, until you just removed the storage of maps location option. (internal, extSdCard, etc). That was a d*ck move. No justification for it, whatsoever."
org.wordpress.android,14.0,1,26,An app with so many bugs. Completely unusable. The app doesn't register paragraph changes even when the preview shows that the paragraph is changed. The actual blog doesn't show the changes. You can't space out the images to your likings because that too is not registered. The article ends up with stanzas stuck together or images not symmetrically spaced between paragraphs. No amount of updates have fixed such problems.
com.mapswithme.maps.pro,13.95,1,3,"Problems, Problems, Problems! ------------ First when I installed the app & got some maps, they would disappear from the phone after each re-boot. So, I wrote to the developer. No reply after a month, I wrote back. No reply after two weeks. ------------- Next I uninstalled & re-installed the app (for the 12th time trying to fix the vanishing maps problem). Now the place in Settings to tell the app where to store the maps is gone. Gone! (The SD is 32 GB and has 31 GB free) I wrote the developer. After a week- no reply. ---------- Uninstall Warning: Each time I uninstalled the app., a large folder (Over 1 GB on mine) was left behind on the phone. One must use a file manager to delete it. --------- I Give Up (Which is too bad because this app is easy to use.) UPDATE- As shown below, the someone from the developer company posted suggestions. I had already tried (multiple times) what is suggested in the links the person posted. I also had already sent e-mails to the address shown. I will try one more time to contact them (because it looks like a fun & easy app). If no luck, I'll have to conclude that my phone and this app just won't play well together. UPDATE- Developer replied to this review and asked me for the name I used to contact them. I won't post my e-mail here. (That's not a comfortable thing to do.) I sent a new e-maill to them. I will update the review & star rating when (if) they reply & tell me how to make this application work."
com.mapswithme.maps.pro,13.95,1,33,"As other reviewers have mentioned, you can't search by address. For example, if your want directions to 12335 Fake St, the app will refuse. It will only let you plot a route to Fake St. If Fake St is more than a few blocks long, that's a huge problem. Also, you can't even search for an address until you download that region's maps. If you want to drive from NYC to LA, you have to download every map along the way before you go. Problem is, most maps are named after smaller towns, not big cities."
com.mapswithme.maps.pro,13.799999999999999,2,10,"Routes are unstable. While following proposed route I was requested to turn back and follow a new route.  Missing ""do not download"" option in map diwnload dialog window. Unable to configure localisation of the map directory. Menu bar disappears at random? Navigation proposes routes violating the law and mistakes public roads with field roads.  After update navigation is much worse. No perspective view despite it is enabled in settings. Calculating a route is slow, arrival estimation changed from optimistic (below 4h) to pessimistic (over 8h) for a route Krapkowice-Warszawa (Poland, realistic estimate ca 5h). Rerouting freezes very often.  Figured out how to enable perspective view. I had to disable it, close the app, reopen the app and enable it. I fear of other bugs."
org.wordpress.android,13.7,1,32,"Do my self-hosted WP sites have to be connected with (paid) Jetpack to use this app integratedly? Why are there too many ""not loaded"" in the tabs? Or I missed something? Sorry, I rather use WP manually from browser. It's just not as powerful and versatile as I thought."
org.wordpress.android,13.6,2,2,"This app is so bright it hurts. You're trying to read, write and relax, but the blank color scheme reminds me more of the sun hitting my face at 6am than of me relaxing while browsing.  This app doesn't have some sort of front page like imgur has for example, instead all we get is the ""discover"" feature which only promotes bland, vague and uninteresting posts with no personality. Just look at it right now! Where are the people sharing relatable stories, or video game strategies, or book or tv show reviews or something? All the posts featured there are just... unattractive, to say the least. And it's the only source of new content there is, otherwise you have to look it up manually.  There are no set categories or tags, instead you make them up and unless people type them up exactly like you did they won't see your post, which is counterintuitive and discourages finding new posts or bloggers.  People can disapprove or even edit your comments. That is twisted, discourages freedom of speech and opinion sharing and even allows people to literally put words in your mouth by changing your original comment to whatever they want.  You can't dislike posts or comments, so the voting system is pointless. You might think otherwise because Twitter and Vine have no downvotes,  but they promote discovery of new content in various ways, while WordPress does not.  The search bar doesn't work. I've tried finding my own posts with the exact same title they have and they don't appear.  All of these factors make it feel deserted and lacking of a community, and discourage new users of getting into writing or reading on WordPress. Also there used to be a eay to add a black outline to images; a necessity when the background is white."
org.wordpress.android,13.6,2,32,"Well, the app used to work well until a few days back. I can't view my published posts or my media anymore, it keeps saying unable to refresh, I can't even reply to a comment. Now, I'm just stuck cuz it has refused to publish any post anymore. Please fix this."
com.mapswithme.maps.pro,13.55,1,35,All the things about the app including map graphic and search results are great. The only big problem is that the gps point is jumping and moving suddenly during navigation and that makes it deserve one star.I sent a screencast of the navination of this app and another app to maps me group. I hope this problem will be solved for some devices.
org.stepic.droid,13.5,2,40,The app does not show images I would normally see if I used the web browser to take the lessons.
com.mapswithme.maps.pro,13.45,2,23,I have yet to actually use this app in an offline map setting. I like the way it works so far though. Two complaints: 1) I paid for a premium version of this app over a year ago so I would not have to deal with ads and now I have to pay to remove the ads and 2) after this most recent update I am having issues looking at the guides. I am using an Android Motorola Z2 force.
org.wordpress.android,13.45,1,1,"Inferior in every possible way to using the online editor. This app doesn't allow you to link to your own earlier posts, crashes often, can sometimes delet your whole draft even unsave a previously update and saved page, and has issues previewing images. It also cannot pull the most recent version of you updates which you created with the web editor. Woe be unto you if you mak long pots, because after a certain size copy/paste stop working and the editor gets so slow you have to wait for the displayed text to catch up to you. What it does do well is present your stats page, manage the site permissions and let you get a rough draft started. Though it has so many problems I'm just using the MS Office apps for my rough drafts and then copy/pasting into the web interface. I'll probably uninstall this soon because it is basically horrible."
org.stepic.droid,13.35,2,43,"it might be nice if you want to learn english as a second language or coding, but outside of those subjects, there's not a whole lot left."
com.mapswithme.maps.pro,13.35,1,21,"It's been a very handy and useful app, and from the functional point of view continues to be. But I'm VERY disappointed with the latest update which started to show me ads in the Bookmark's pane. It is really annoying (especially animated ads) and eats valuable space. I would rather buy a paid version of the app, instead of being forced to see ads in the app I use a lot. Please consider removing ads or introducing a paid version of the app without any ads, instead of turning into yet another ad"
org.wordpress.android,13.35,1,15,"Oftenly makes lagging, and finally the app will hang or crash, then my writing is lost, already clear up all data but never solved the problems. after updated now, the problem still remains the same, after i wrote many lot of words including photos, then it will become lagging/very slow, wasting my time to complete the writings, suddenly it will error : the wordpress has stopped"
com.google.samples.apps.iosched,13.25,1,29,"Does not work at all!!! App crashes right after clicking ""Get started""!!!"
org.wordpress.android,13.1,1,20,"For the last God knows how many months I have had no end of problems with this app. From not being able to upload photos, to my site being hidden when it's quite blatantly not, and not being able to start a new post, oy being able go into setting for about 5 seconds be for it puts me back to the main menu. Support advised reinstalling Jetpack, but that's not changed a thing. I'm giving it one last try. I'm not the only one having issues either. There's a few ppl I know who are having problems. No updates fix this."
org.wordpress.android,13.1,2,18,"Using this app is extremely dangerous for your website content. It seems to lack version history checking, and will push its most recent version over everything on your website. Foe example, if you finished and published a post online but had an open version on your phone, poof-there goes all your work. They get a couple of stars for trying to make an app, though. It would be super useful if it just had a version control or option to manually resolve conflicting versions."
com.mapswithme.maps.pro,13.05,1,39,"Dear Maps.me, I urge you to take an immediate action to make correction on the following; - Karabakh is an integral part of Azerbaijan Republic. There is no such an official country called “nagorno karabakh” that belongs to armenia! I believe in your investigation and soonest revision to the map with regard to my worry."
com.mapswithme.maps.pro,13.05,1,39,ALWAYS FORCE CLOSES!!!! I went on a week-long trip North of my country hoping I can rely on this app! Itvwas a disaster!!!! I hate this app!!
org.wordpress.android,13.0,3,18,"Hard work This app is ok. The end results can be great if you are patient, but the whole interface is just painful, and I end up putting off updating my blog because I know it is going to be a hassle. There seem to be so many different areas to the app, all of which allow you to edit a post for example, but each with a slightly different interface and different features and options. Yesterday I was previewing a post, found a mistake so clicked edit and went into a completely different editor, which allowed media insertion direct from hard drive rather than having to upload to library first. And now I can't find it. Could be great but is too messy and bitty. Typical piece of software written by a large company with lots of developers who don't talk to each other, and no one person with an overview of what it is really like to use."
org.wordpress.android,13.0,1,16,"Earlier it was fantastically fantastic. But now it's lagging and getting freezed at every stage whenever I try to update and compose my story. It's becoming so slow that I'm unable to type a story and it hangs or freezes so much that even if I press backspace or try to exit it doesn't process well. All other sites and platforms are working except this. I'm unable to type and frame my story at all. It hangs, freezes and irritates me."
com.mapswithme.maps.pro,12.95,2,33,"Used to be a great app. Latest update makes it useless offline. For me this is huge, I only use this app offline. Won't recognize bookmarked places or any places searched for. Plus part of app is in Chinese, even though English is selected. I'll update my review if it's fixed soon."
org.wordpress.android,12.8,1,8,"This app becomes more and more idiotic. Stats are badly organized, slow and do not give relevant data. Posting and editing tools are worthless. This last stupid update is enough for me. Uninstall. Edit: I used this app for stats, and implementing ""Insights"" was bad! Loading is slow and with the last update you cannot view individual posts. New Wordpress post editor in a browser lacks a lot options, in app even more: options missing concerning pictures, buttons for formatting hidden... 500 limit"
org.wordpress.android,12.8,2,18,"Can't log in to my account at all I used to like it, but now after new update on my Android phone, everytime I want to check my stats, posts, etc it complains that my log in and password are incorrect . Even if I reset my password on a Web version it still complains about my credentials which is very annoying.Could you  please fix this issue because at this moment is useless I affraid. Interestingly, iOS version works fine."
com.mapswithme.maps.pro,12.65,2,27,Last update messed up GPS Since the last update I've had trouble getting the GPS to get my location. Had no issue with Google Maps finding it though. Both instances are while offline with maps downloaded. I had high hopes with the added features...
org.wordpress.android,12.6,1,0,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches. First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask! Alright, first use... I search for something like post adjustments (oh, they were in the footer!), and changed the post to local draft. But it NEVER went to draft again in the blog!. Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"" and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work. ""Well, let's see the revisions..."" but there's NOTHING like that. On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device. ABSOLUTELY AWFUL!!!"
org.wordpress.android,12.6,3,26,"Not giving five stars. You've still got bugs. In 'My Profile' section, I can't correct notification settings as, half of the blogs I follow don't show up. I have to go to my PC & do it from there. Next, the news feed isn't complete. It will show me some new posts then, it jumps to three days later. Next, when I try to upload pix and make a post, WHY is there all of this extra HTML nonsense? Next, I changed my profile icon on the PC (not site icon). Why doesn't it show up here?"
org.wordpress.android,12.55,2,29,"Still not getting notifications. Contacted Automattic as requested but no response.   I also have to ""like"" posts at least 3 times before it ""takes"".  Original issue still not resolved:  The app has stopped sending notifications. They are enabled but I never receive them. If I go into the app on my own, I can see the actions for which I should have been notified, but I'm not notified. I have to go in and check manually."
com.mapswithme.maps.pro,12.5,2,30,Offline maps are good some map data is off ie street names that have been changed 5+ years ago. Address search is not working properly. Google is much better currently having to download off line areas. Will be only using for general map usage.
org.wordpress.android,12.5,1,14,"App loses posts-no restore option Warning! Don't use this app to write your posts. Safer to write them elsewhere and then copy paste and upload, which essentially you could do using just the website so it renders the app pretty useless. I have lost hours of work on a blog post, all my text from the post disappeared (not sure what I pressed) then I pressed the back button on my tablet and the app saved my new (blank) post. No option to restore a previous version as all my work was done offline as local draft. Not safe to work on this alone!"
com.mapswithme.maps.pro,12.45,1,9,"This app use to be amazing. I used it for 2 years while traveling, but now it seems they just don't care. The app has become so slow to do anything. Sometimes taking over a minute to even load the search function. As soon as you resize the map everything disappears and you have to wait another minute for it to come back. All of this use to be instant. For an offline map the only thing they seem to be updating is online features like traffic and stuff. Its basically becoming useless. Instead of deleting it I have decided to post this review in hopes that they will fix it. This was once my go-to app for everything. Now I can't even use it"
org.wordpress.android,12.45,1,21,"WordPress going backwards Wordpress has taken an app that has been steadily improving and removed the ability to verify links while writing or editing posts. No longer useful and will be headed back to a browser. Very disappointed with version 5.6. - - - - - - - - - - - - - - - - - -Response to WordPress Support: When I first noticed the change to the ability to use links within the editor section of the app, I contacted support.  The change was confirmed and I was told that links will no longer function. Hence one star rating."
com.mapswithme.maps.pro,12.399999999999999,2,20,I've been using the app for a long time and today after an automatic update it stopped working. It crashes Everytime before it even starts. Please fix the bug!!!! Xiomi redmi note 4
com.mapswithme.maps.pro,12.35,3,25,"Disappointing The big plus is the offline use of maps and the maps that look good. On the downside: we disagree on the fastest route. On first use it misses a connection to a highway and suggesting a longer route. Then the app even tries to send me back three times unnecessary, making the journey even longer. Vocal directions are ambiguous compared to my regular Garmin nav and compared to Google. Maybe it's just the dutch language. At times the GPS update seems out of sync with the actual location. Good as a backup nav."
com.mapswithme.maps.pro,12.35,3,43,"This app no longer deserves my initial 5-star rating. As is so often the case, the developer shifted from a focus on utility to an obsession with monetisation, with predictable results. I've switched to Magic Earth, which is excellent – basically what this app used to be."
com.mapswithme.maps.pro,12.3,2,22,"Updates making things slower and worse 1) marking and naming points requires several steps 2) now marking points doesn't always work. pressing places on the screen is not recognized. It jumps to another point and marks it, or doesn't allow you to mark it at all 3) lots of ""unfortunately Maps Me has stopped""  4) why do u have to remember download all my maps for every update of the app? That's 500mb!"
com.mapswithme.maps.pro,12.299999999999999,1,0,"A significant backward step Now there is no way to select which maps to update, nor is there any indication of download size (why not?). The option to download WITHOUT routing has disappeared. I do not require routing as I already have a sat nav. Fortunately I have not updated my phone, only my tablet. I will not be updating my phone to v6 as this is the device I use most. Until now this was a 5 star app (and I had the paid version before it became free). Hugely disappointed. ------------------UPDATE. Tried updating one small map (Guernsey 449kB) and found ALL my old maps had been deleted. The new style Guernsey map is 882kB. I have backups of my old maps, so not a problem to recover them."
com.mapswithme.maps.pro,12.25,1,31,Excellent offline map viewer. 1 star for plagiarism and hiding that OpenStreetMap is the source of all useful data in this app - credit is deeply hidden b settings while text crediting MAPS.ME itself is always present.
com.mapswithme.maps.pro,12.2,1,32,"99% of the time you search for an address it just gives you a picture of a dog holding a dinner bowl saying ""Oops! Address not found"" Can't search by the name of the business/landmark/attraction/building either. Generally maps.me winds up with me going to find a wifi hot-spot and resorting to Google maps instead."
org.wordpress.android,12.2,1,2,"Are you kidding me !? Tbh the app looks great ... Alot of options , nice UI ...  But the problem is  , "" I can't upload any posts to my wordpress site with this app "" .... Gosh !!!! U guys kidding me ?  When I try to post something it shows ""Uploading "" for around 50 seconds and after that it always shows. "" post upload failed : An error occured while uploading the post ""  Even if the post contain just a heading and 3 lines of content ( no media files ) the result is same.  For gods sake , plz fix this bug ASAP."
org.wordpress.android,12.15,1,33,"Wordpress is cheating people by not letting them know what exactly is behind the scene, I purchased a premium plan with 30 days refund, then a domain was quoted as free with plan, but I did not find it useful and opted out of it. Guess what, you have been trapped, out of 2940 they deducted 1920 saying domain registration charges. Are you serious? You did not mention it while opting for the plan about the amount breakup. And customer support is even worse, they keep repeating same word, I lost 1920 in this trap but glad that I did not continue as there could be more. Won't recommend WordPress to anyone after this experience."
org.wordpress.android,12.15,1,27,"This app is terrible. I've had it on my laptop before and it's just as bad, ( if not worse) than using it on the tablet. I suggest if they're going to make an app for wordpress, they should probably allow the writers to publish their writing by centering it, changing font size, etc. I always have to publish my stuff after posting it and going in and correcting those mistakes making it 10 times harder than it should be. This app is made for people who enjoy writing, not to make what they enjoy more stressful."
com.mapswithme.maps.pro,12.1,2,14,"I want to love this app, but can't. Searching has too many problems: locations don't return results, and switching between map/list view makes some entries disappear. I love the spirit of this app, but without reliable search, I cant use it. UPDATE: I worked with support for 3 separate bugs. They were pleasant and prompt, but 2 of the issues remain, and they are deal-breakers for me. I genuinely look forward to using this app in a year or two when its more reliable."
com.mapswithme.maps.pro,12.05,1,11,"Blatant internal storage hog.  Each time the app is updated, it decides to fill up the internal phone storage, rather than the the SD card. And following an app update, you then MUST re-download ALL previously downloaded apps, and again, fill up the phone storage not the SD.  At over half a Gigabyte of app and mapping data, this app is just blatantly greedy, and the developers are either too lazy or too incompetent to design an app appropriately to store directly on exterior SD card storage. ----------- WHY do I have to download maps again following app update?  EDIT: why also the need to automatically start up at boot?  This app is getting very tiresome to use - weekly updates, repeatedly having to download all previous map files after every app update, frequent nag screens.  Just develop a simple app - which works properly, doesn't nag its users, and doesn't gobble up huge amounts of data!"
com.mapswithme.maps.pro,12.05,1,17,"Please fire all staff involved in recent updates and get back to working app. I used to love it, the best one ...BUT now constantly crashing, measuring distance between two places doesn't work as it wants to download extra maps and never finishes. Constantly updating large quantity of data on maps (completely unnecessary). How can you put adverts or ask for yearly fee on app, thats gone totaly down the hill??"
com.mapswithme.maps.pro,12.0,1,18,"Edit: I paid for this app in 2014 ($4) so make an option for paying users to not see hotels! Used to be the best with no extra clutter. Not any more. Why can't I disable to not show hotels. They take up a lot of the screen and street names. This app is paid for, why do they need to force me to book hotels through their app?   Edit2: ""We used all earned money for the app development"" and then you change business model? WHAT A SCAM!  You should refund all paying customers or give ad free app!"
com.mapswithme.maps.pro,12.0,2,10,After I select the destination it is giving system error unable to create route.. This was working fine before and started failing after update.. I have LG E970 mobile and runs android 4.1.2.. It is a bug that needs to be fixed
org.wordpress.android,12.0,1,0,since last update the app is crashing all the time even don't upload a media file always say something went wrong please try again. Normally a app work good after update but with WordPress no longer apply this rule. the app is crashing all the time you can't write a post or upload a photo for a video file. I am clear the catch. And also install and uninstall the app several times but the problem is going same.
org.wordpress.android,12.0,2,22,"Too buggy for anything professional Every post I write is accompanied with extra hours of redos, redrafts, and rewriting as the site seems to pick and choose what to keep when you hit save draft. The application never ever works without several bugs to work around. Uninstalling, logging out, force stopping, nothing works. Can't wait to switch to Squarespace."
org.wordpress.android,11.95,1,1,"Numerous Issues App lacks a lot of basics when trying to write a post (font alignment options and such) which is annoying. Push notifications have stopped working, even though I have them enabled in the settings. The app does not sync with anything done on another device (whether a pc or another mobile device) so I can't draft a post on my phone then do final editing and uploading on the computer or vice versea etc. So many little issues add up to an app that is a hassle to use rather than the convenience it should be."
com.mapswithme.maps.pro,11.65,2,23,"Worked very well for a long time, but since the last update the app crashes on launch every time. Even reinstalling and moving the app to internal storage made no difference. Hope this will be fixed soon so I can give the deserved 5 stars."
com.mapswithme.maps.pro,11.65,1,25,"It WAS Best map application out here. I even paid for it long time ago... Now it's heavy, slow, complicated... When it dares working. Too bad, was great BEFORE."
org.wordpress.android,11.55,3,11,"Useful but to be improved. 1) it's missing a search field.  2) no multi select and upload of multiple images from a single folder, it's either messy all together or one by one. 3) I lost the whole text and images of a new post because of an internet connection error, this should not happen no matter how bad the connection is, offline editing is what users expect from an application vs the web-admin! 4) post settings button is hidden when keyboard is open 5) can't edit site url 6) can't batch upload local charges"
com.mapswithme.maps.pro,11.5,3,0,"As a cyclist I have to say that this is the only app so far that I have checked that allows you to create routes using small roads that doesn't crash or fails for some random reason or has them all removed; google maps, strava, osmand, bike citizen, here we go, sygic maps, all of them failed spectacularly, this one did not.  However the real problem is that I am unable to create anything but short routes due to the limitations in the amount of stops that I can add; given there are tons of forest roads you can never pick the one you like and make something longer than 30km of a route; It also isn't even a paid feature, I'd have paid for such feature in a heartbeat.  Two fixes, having 3 stops is ok if I can chain routes, as in save them and load them quickly; or allowing to add up to 10+ stops, the average that you need on 80+km rides on these forest mazes.  Back to square one having to buy a GPS, and these garmins aren't cheap at all; I am however pleased on how close this was to actually work, that I dared to write this review; hoping they implement it, even if it's paid; maybe they can have competition in something they never expected to."
org.wordpress.android,11.5,1,28,Better than nothing... ...but just barely. Every time you people update you screw something else up or you take away something we had before. Please... do us a favor... get out of the business... stop pretending you know what you're doing... find some programmers that care... and you people can go flip burgers for a living. I've had enough. Uninstalling and happy to be rid of you and the app that has become pretty much worthless thanks to you losers.
com.mapswithme.maps.pro,11.4,1,24,This app has to be the worst anyone can download. Not only it keeps crashing it also makes the phone ( galaxy note 3) crash.To download  the maps and route planning takes far too long .To summerise : Total waste of time and storage space :-( unistalling it after trying it twice .
com.mapswithme.maps.pro,11.4,1,18,"Does not work after today update. Pls fix. Instead of reaching a mall , landed in a forest. Hopeless maps . Never ever use since you may be in trouble"
com.mapswithme.maps.pro,11.35,2,23,"Sub-par for offline use. TTS is used, but it does not say street names. It does not offer alternate routes, and is slow too recalculate if you leave the offered route, so it keeps giving old route directions until it sorts it out, which is confusing. It cannot do offline address search. Other options do all of this better."
com.google.samples.apps.iosched,11.3,1,26,"App is crashing everywhere after setting dont keep activities.. guys you 
"
com.mapswithme.maps.pro,11.299999999999999,2,0,"GPS Bug updated. Has GPS bugs that make it almost unusable. No voice Nav and regular google maps is much less of a battery drain  GPS bug is as follows. You can search for a location, but if your GPS wasn't already enabled it will constantly search never making a connection. You have to stop the app restart it with GPS already enabled and it seems to work for the most part but it was very spotty and it makes it extremely hard to use if you don't have time to stop and park and occasionally I had to hit the lower left button to make it connect again if it stopped working. Was very weird, never have this problem in most apps. I'm a developer myself that's the only reason I recognize it as a bug. Will give it two stars because it got me back from St. Louis without getting me totally lost."
com.mapswithme.maps.pro,11.25,3,17,"Not sure and a question for the developers Recently uninstalled the app because of a massive spam-like flood of messages in all sorts of languages. I bought the app before, it used to be ok. Now it is free and you say you have other means of incone. Free always comes with a price for the user, usually loising control of privacy. How do you make money and how is our search and personal data used? Do you sell information or do you now have ads in the app? Concerned about privacy. But I also like the offline maps feature. Some maps are very large though."
com.mapswithme.maps.pro,11.25,1,33,"this website doesnt follow terms and contidition of countries borders. Because Nagro Karabakh is not independent country. It is a part of Azerbaijan and these lands were occupied by Armenia. But It is shown different as part of Armenia. Legally, It is Azerbaijan land. It means, This website doesnt respect counties borders. This website should be closed"
com.mapswithme.maps.pro,11.2,3,30,"It seems pretty limited. It couldn't detect my location, though my Location was on and I was connected to WiFi. I tried ""Find"" wisome known local street addresses, but it couldn't find them. Then I tried ""Add a Place"", where you move the crosshairs to a particular map location and save it—but it wouldn't let me enter a name for it; apparently you must use a list of generic place names (types of stores, etc.). I guess it's handier than a paper map, but I expected much more."
org.wordpress.android,11.2,1,16,"Doesn't work! I need to be able to manage my website from my mobile device since I am not always by my computer. I was excited when I saw that Wordpress has an app but then I was quickly disappointed because nothing loads in the app!! I can't see my pages, I can't see my posts, I can't even write and upload a post! What's the point of the app if I can't manage my website?"
org.wordpress.android,11.2,1,16,"No response,  no fix For months,  I have been unable to login my self hosted blog using this app. The app crashes as soon as I try to login. I've received no assistance.  It is as if they are ignoring any users afflicted with this problem."
org.wordpress.android,11.15,1,17,"Good app but torturous when randomly deletes :( This app deleted one of my blogs I've been working on for a while, which I kept updating regulary. When I finished my blog and updated while uploading photos, I come back onto it only to find theres now nothing there. I try revert and it takes me back a whole 10hours of editing! Very annoyed, what a waste of time."
com.mapswithme.maps.pro,11.149999999999999,3,19,"This is very detailed map, great job for that, I give you that. But there are some things that's annoys me, like: 1. You start release map updates together with app updates, so you can't update just maps. (OK you told me I can go to your website and download just maps and put it in folder. Not big problem, but stil...) 2. Expected arrival time, now is way off then before. In much older versions, like 6.5.4., EAT was much better. And yes, I already contacted about that with examples, and you still didn't fix that. 3. I would love to see options like: avoid highways and to have options for alternative routes. Yes, you add, add stop option, but this things would be much better. Hope you will consider all this things."
org.wordpress.android,11.149999999999999,1,11,"Worst blog app It works most of the time, but it likes to mysteriously delete parts of a post or a whole post when publishing. I spend an hour while traveling only to have my posts constantly deleted when I'm trying to write or edit them. STAY AWAY FROM WORDPRESS IF YOU NEED TO USE YOUR PHONE FOR A BLOG...THE SITE DOESN'T WORK WELL FOR UPLOADING PHOTOS AND THE APP CONSTANTLY TRIES AND EVENTUALLY SUCCEEDS AT DELETING YOUR POSTS AND PHOTOS...STAY AWAY...FIND A DIFFERENT BLOG VENUE!!!!"
org.wordpress.android,11.149999999999999,1,5,"Well, couldn't get even the basic functionality working - typing (editing) a post! Input text appears long time to appear, often the cursor moves randomly, the app either hangs or crashes. I'm using S8+ so certainly RAM or other hardware isn't an issue. Forced to uninstall and continue with the web(desktop)version ..."
com.mapswithme.maps.pro,11.1,1,18,Great but ........ Annoying that I have to download the maps again after every update. Latest  version has 100's of errors in my locality. No longer a user.
org.wordpress.android,11.1,1,12,Uploading media does not work properly. Some files do not upload and the app does not resume automatically which is annoying. But even worse: Some files are uploaded several times if you try to re-upload and then you end up with duplicates. Also if the app closes in the background it starts uploading all media of a post again. There is also no source editing. Recently it just started crashing in the media library. In summary the media upload is useless.
org.wordpress.android,11.1,1,12,The latest version of the apps is so buggy and does not even work to publish that it made me wonder if the programmers are sleeping on the job! The older version works just fine but not the latest one. It keep saying failed to refresh and nothing can be published. New Wordpress sites cannot be added either. Please read the reviews submitted here start solving the problems instead of giving us dumb template responses!
com.mapswithme.maps.pro,11.05,2,29,"NOTE8 Why MAPS.ME use a background transfer of information, while it is not permitted by me?What kind of information is this? .....Where is the response?! ON ANDROID SYSTEM USING PHONES THERE IS A DATA USAGE OPTION WHERE YOU CAN SEE WHICH APPS ARE TRANSFERRING BACKGROUND OR FOREGROUND INFORMATION .THERE YOU CAN RESTRICT A BACKGROUND USING INFORMATION FOR APPS YOU DON'T WANT TO DO THIS."
com.mapswithme.maps.pro,11.05,1,25,Doesn't download. The maps don't download they'll get around 80% of the map downloaded and then fail and has to start all over. This app isn't worth your time.
org.wordpress.android,11.05,2,17,"A friend told me he could only scroll back to mid 2017 on my blog using the app. I figured it was his phone so I installed the app. I couldn't scroll further back than mid 2017 either. So I asked another friend online, who I knew used the app, to check. He couldn't get past mid 2017 either.  This app isn't good enough if the visitor has to go to my website and using a browser, use the Archive widget on my blog.  If there is a setting that all 3 of us have overlooked, I'd be very glad to know what that is. Otherwise, I'll just recommend the regular Dot Com site using a browser  Update April 18 2018:  The developers got back to me and informed me that the app can only handle the latest 300 posts. So 300 posts and that is it. Since I write over 300 posts a year, well, that won't cut it for my followers.  The good thing, at least now I know why my friends couldn't browse my whole archive on the app.   I appreciate the team letting me know."
com.mapswithme.maps.pro,11.0,1,20,"Before, i am not having any problems using it in manila, philippines. Now, it cant even pin point my location during offline! its kinda weird because here in my province its working"
com.mapswithme.maps.pro,11.0,2,24,Good map bad memory management Navigation seems to work fine however after the app update I'm not able to move the maps to my SD card anymore 😢
org.wordpress.android,11.0,2,12,"The update buried the feature I use most in the app This app was great until the last update. The part of the app that I used the most was the admin page access. It was always the first thing I looked at whenever I opened up the app.     I maintain several WP sites for myself, both business and personal. I use the app for when I don't want or have time to sit down at my pc to do updates.      Where I thought the app shined was maintaining my WP sites. The app allowed me to be able to easily cycle through all my sites quickly to see if they needed plugin or WP updates. After selecting the admin option, I could click each site and within minutes have all the sites updated, significantly quicker than using a pc to do it.    With the latest update to the app, the developers buried the admin page access 3 clicks deep, so what would take me 1 click + a click per site to check update status, now requires me to click into the settings, then 2 clicks per site to check for update status.    I considered this app a 5 star app before this bizarre change. I'm hoping it was an oversite or test on the developers part and that they'll fix this in the next update.  Otherwise, at least in my opinion, they've partially crippled the app."
